country,indicator,percent,ageRange,definition,surveyYear,published,method,scope,confidence,limits,sourceName,sourceUrl
RWA,ipv-lifetime,34,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SAU,ipv-lifetime,15,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SDN,ipv-lifetime,24,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SEN,ipv-lifetime,22,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SGP,ipv-lifetime,12,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SLB,ipv-lifetime,51,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SLE,ipv-lifetime,40,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SLV,ipv-lifetime,24,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SOM,ipv-lifetime,25,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SRB,ipv-lifetime,12,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SSD,ipv-lifetime,34,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SUR,ipv-lifetime,24,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SVK,ipv-lifetime,12,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SVN,ipv-lifetime,11,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SWE,ipv-lifetime,18,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SWZ,ipv-lifetime,28,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
SYR,ipv-lifetime,26,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TCD,ipv-lifetime,29,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TGO,ipv-lifetime,25,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
THA,ipv-lifetime,15,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TJK,ipv-lifetime,22,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TKM,ipv-lifetime,15,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TLS,ipv-lifetime,40,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TON,ipv-lifetime,40,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TTO,ipv-lifetime,24,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TUN,ipv-lifetime,21,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TUR,ipv-lifetime,26,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TWN,ipv-lifetime,20,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
TZA,ipv-lifetime,40,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
UGA,ipv-lifetime,41,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
UKR,ipv-lifetime,17,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
URY,ipv-lifetime,21,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
USA,ipv-lifetime,25,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
UZB,ipv-lifetime,18,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
VEN,ipv-lifetime,24,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
VNM,ipv-lifetime,21,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
VUT,ipv-lifetime,51,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
YEM,ipv-lifetime,26,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
ZAF,ipv-lifetime,26,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
ZMB,ipv-lifetime,38,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
ZWE,ipv-lifetime,35,15–49 岁，曾有过伴侣的女性,曾有过伴侣的女性中，一生中至少经历过一次伴侣施加的身体暴力或性暴力,2018,2021-03-09,世界卫生组织汇总 161 个国家/地区共 366 项人口调查（约 200 万名女性）建立的贝叶斯多层模型国家估计,national,modelled,模型估计，不是逐国实测：数据稀少的国家由区域模式补齐，不确定区间很宽。各国原始调查的年份、年龄范围与问法不同。自陈调查普遍低报，真实比例可能更高。**本站的这份表是转录，尚未与原始文件逐行核对，引用前请打开来源核实。**,"世界卫生组织《Violence against women prevalence estimates, 2018》",https://www.who.int/publications/i/item/9789240022256
